date,city,temperature,aqi
2025-09-19,Mumbai,33.7,277
2025-09-19,Delhi,35.8,327
2025-09-19,Bengaluru,24.3,216
2025-09-19,Chennai,37.8,336
2025-09-19,Kolkata,36.2,330
2025-09-19,Hyderabad,28.3,278
2025-09-19,Ahmedabad,22.7,226
2025-09-19,Jaipur,26.9,108
2025-09-19,Lucknow,29.9,132
2025-09-19,Bhopal,35.6,67
2025-09-20,Mumbai,35.6,238
2025-09-20,Delhi,34.6,323
2025-09-20,Bengaluru,34.8,214
2025-09-20,Chennai,31.4,235
2025-09-20,Kolkata,40.6,190
2025-09-20,Hyderabad,34.6,345
2025-09-20,Ahmedabad,25.5,214
2025-09-20,Jaipur,39.0,325
2025-09-20,Lucknow,24.9,70
2025-09-20,Bhopal,26.8,309
2025-09-21,Mumbai,27.2,183
2025-09-21,Delhi,27.3,120
2025-09-21,Bengaluru,25.5,269
2025-09-21,Chennai,26.4,204
2025-09-21,Kolkata,19.5,70
2025-09-21,Hyderabad,39.4,75
2025-09-21,Ahmedabad,35.3,80
2025-09-21,Jaipur,26.1,50
2025-09-21,Lucknow,22.1,175
2025-09-21,Bhopal,28.0,83
2025-09-22,Mumbai,21.9,223
2025-09-22,Delhi,23.3,336
2025-09-22,Bengaluru,30.9,160
2025-09-22,Chennai,31.4,109
2025-09-22,Kolkata,24.4,41
2025-09-22,Hyderabad,33.7,273
2025-09-22,Ahmedabad,18.9,287
2025-09-22,Jaipur,35.3,290
2025-09-22,Lucknow,41.4,260
2025-09-22,Bhopal,27.2,328
2025-09-23,Mumbai,30.8,186
2025-09-23,Delhi,26.5,299
2025-09-23,Bengaluru,34.1,199
2025-09-23,Chennai,22.2,316
2025-09-23,Kolkata,38.8,270
2025-09-23,Hyderabad,27.6,145
2025-09-23,Ahmedabad,27.4,292
2025-09-23,Jaipur,36.7,87
2025-09-23,Lucknow,30.4,201
2025-09-23,Bhopal,22.2,291
2025-09-24,Mumbai,29.4,100
2025-09-24,Delhi,33.3,58
2025-09-24,Bengaluru,41.1,318
2025-09-24,Chennai,21.8,234
2025-09-24,Kolkata,39.2,128
2025-09-24,Hyderabad,24.0,185
2025-09-24,Ahmedabad,19.4,198
2025-09-24,Jaipur,29.5,224
2025-09-24,Lucknow,19.2,319
2025-09-24,Bhopal,27.2,321
2025-09-25,Mumbai,36.6,331
2025-09-25,Delhi,38.3,54
2025-09-25,Bengaluru,34.6,132
2025-09-25,Chennai,31.7,239
2025-09-25,Kolkata,24.1,163
2025-09-25,Hyderabad,26.1,51
2025-09-25,Ahmedabad,28.6,254
2025-09-25,Jaipur,33.2,218
2025-09-25,Lucknow,36.5,149
2025-09-25,Bhopal,28.3,154
2025-09-26,Mumbai,23.9,116
2025-09-26,Delhi,30.3,348
2025-09-26,Bengaluru,27.7,216
2025-09-26,Chennai,28.0,115
2025-09-26,Kolkata,31.2,202
2025-09-26,Hyderabad,20.9,250
2025-09-26,Ahmedabad,22.2,134
2025-09-26,Jaipur,35.8,282
2025-09-26,Lucknow,27.3,79
2025-09-26,Bhopal,35.1,71
2025-09-27,Mumbai,37.2,70
2025-09-27,Delhi,28.9,62
2025-09-27,Bengaluru,40.2,271
2025-09-27,Chennai,37.0,337
2025-09-27,Kolkata,31.4,143
2025-09-27,Hyderabad,22.3,349
2025-09-27,Ahmedabad,39.3,239
2025-09-27,Jaipur,21.1,48
2025-09-27,Lucknow,35.2,309
2025-09-27,Bhopal,23.4,62
2025-09-28,Mumbai,30.5,79
2025-09-28,Delhi,20.4,121
2025-09-28,Bengaluru,26.4,332
2025-09-28,Chennai,28.6,213
2025-09-28,Kolkata,33.3,42
2025-09-28,Hyderabad,24.1,165
2025-09-28,Ahmedabad,20.2,116
2025-09-28,Jaipur,35.4,138
2025-09-28,Lucknow,37.9,322
2025-09-28,Bhopal,24.4,100
2025-09-29,Mumbai,27.6,311
2025-09-29,Delhi,34.1,255
2025-09-29,Bengaluru,20.4,237
2025-09-29,Chennai,25.1,129
2025-09-29,Kolkata,20.3,93
2025-09-29,Hyderabad,27.8,140
2025-09-29,Ahmedabad,26.5,279
2025-09-29,Jaipur,32.3,116
2025-09-29,Lucknow,30.6,157
2025-09-29,Bhopal,36.8,109
2025-09-30,Mumbai,27.1,44
2025-09-30,Delhi,36.2,247
2025-09-30,Bengaluru,28.0,203
2025-09-30,Chennai,38.0,54
2025-09-30,Kolkata,22.5,274
2025-09-30,Hyderabad,28.3,293
2025-09-30,Ahmedabad,24.0,65
2025-09-30,Jaipur,32.9,176
2025-09-30,Lucknow,34.3,185
2025-09-30,Bhopal,32.8,272
2025-10-01,Mumbai,24.3,129
2025-10-01,Delhi,40.4,90
2025-10-01,Bengaluru,39.6,198
2025-10-01,Chennai,36.0,288
2025-10-01,Kolkata,39.6,86
2025-10-01,Hyderabad,31.7,336
2025-10-01,Ahmedabad,28.6,197
2025-10-01,Jaipur,33.9,139
2025-10-01,Lucknow,32.4,240
2025-10-01,Bhopal,27.1,197
2025-10-02,Mumbai,25.5,157
2025-10-02,Delhi,37.1,186
2025-10-02,Bengaluru,28.9,92
2025-10-02,Chennai,22.4,205
2025-10-02,Kolkata,33.0,272
2025-10-02,Hyderabad,24.8,284
2025-10-02,Ahmedabad,21.7,215
2025-10-02,Jaipur,32.9,107
2025-10-02,Lucknow,22.2,142
2025-10-02,Bhopal,21.3,150
2025-10-03,Mumbai,30.7,48
2025-10-03,Delhi,22.9,107
2025-10-03,Bengaluru,35.0,230
2025-10-03,Chennai,27.3,281
2025-10-03,Kolkata,19.4,97
2025-10-03,Hyderabad,38.0,92
2025-10-03,Ahmedabad,30.3,214
2025-10-03,Jaipur,37.0,160
2025-10-03,Lucknow,32.8,152
2025-10-03,Bhopal,37.3,308
2025-10-04,Mumbai,30.1,98
2025-10-04,Delhi,24.7,57
2025-10-04,Bengaluru,40.7,210
2025-10-04,Chennai,23.6,246
2025-10-04,Kolkata,24.0,87
2025-10-04,Hyderabad,19.3,215
2025-10-04,Ahmedabad,32.9,73
2025-10-04,Jaipur,28.7,189
2025-10-04,Lucknow,25.3,336
2025-10-04,Bhopal,18.3,72
2025-10-05,Mumbai,23.6,207
2025-10-05,Delhi,40.0,130
2025-10-05,Bengaluru,37.5,108
2025-10-05,Chennai,34.7,126
2025-10-05,Kolkata,27.9,219
2025-10-05,Hyderabad,18.7,117
2025-10-05,Ahmedabad,27.1,225
2025-10-05,Jaipur,21.3,231
2025-10-05,Lucknow,33.9,43
2025-10-05,Bhopal,39.6,66
2025-10-06,Mumbai,20.1,107
2025-10-06,Delhi,31.3,204
2025-10-06,Bengaluru,22.2,347
2025-10-06,Chennai,27.9,198
2025-10-06,Kolkata,19.2,211
2025-10-06,Hyderabad,21.9,232
2025-10-06,Ahmedabad,33.3,234
2025-10-06,Jaipur,30.6,272
2025-10-06,Lucknow,21.0,111
2025-10-06,Bhopal,36.3,325
2025-10-07,Mumbai,38.5,329
2025-10-07,Delhi,36.0,122
2025-10-07,Bengaluru,37.0,298
2025-10-07,Chennai,32.1,251
2025-10-07,Kolkata,23.6,220
2025-10-07,Hyderabad,35.1,293
2025-10-07,Ahmedabad,37.8,108
2025-10-07,Jaipur,25.8,72
2025-10-07,Lucknow,25.1,336
2025-10-07,Bhopal,21.9,74
2025-10-08,Mumbai,21.4,309
2025-10-08,Delhi,27.4,337
2025-10-08,Bengaluru,30.7,328
2025-10-08,Chennai,26.1,130
2025-10-08,Kolkata,27.8,100
2025-10-08,Hyderabad,30.7,301
2025-10-08,Ahmedabad,21.6,341
2025-10-08,Jaipur,27.2,316
2025-10-08,Lucknow,39.0,283
2025-10-08,Bhopal,36.6,69
2025-10-09,Mumbai,34.6,287
2025-10-09,Delhi,21.8,171
2025-10-09,Bengaluru,26.2,99
2025-10-09,Chennai,27.3,319
2025-10-09,Kolkata,34.7,293
2025-10-09,Hyderabad,32.8,246
2025-10-09,Ahmedabad,22.3,121
2025-10-09,Jaipur,36.8,131
2025-10-09,Lucknow,32.1,217
2025-10-09,Bhopal,35.1,139
2025-10-10,Mumbai,40.1,347
2025-10-10,Delhi,27.3,102
2025-10-10,Bengaluru,27.4,299
2025-10-10,Chennai,26.4,168
2025-10-10,Kolkata,32.6,213
2025-10-10,Hyderabad,30.3,240
2025-10-10,Ahmedabad,29.1,114
2025-10-10,Jaipur,19.0,279
2025-10-10,Lucknow,30.0,107
2025-10-10,Bhopal,38.7,116
2025-10-11,Mumbai,30.2,172
2025-10-11,Delhi,25.5,313
2025-10-11,Bengaluru,24.0,342
2025-10-11,Chennai,37.6,90
2025-10-11,Kolkata,25.7,284
2025-10-11,Hyderabad,31.8,68
2025-10-11,Ahmedabad,24.9,145
2025-10-11,Jaipur,35.4,177
2025-10-11,Lucknow,36.2,91
2025-10-11,Bhopal,26.8,130
2025-10-12,Mumbai,30.2,222
2025-10-12,Delhi,35.3,296
2025-10-12,Bengaluru,24.7,224
2025-10-12,Chennai,32.0,160
2025-10-12,Kolkata,34.9,68
2025-10-12,Hyderabad,27.5,108
2025-10-12,Ahmedabad,27.6,278
2025-10-12,Jaipur,22.8,247
2025-10-12,Lucknow,21.5,323
2025-10-12,Bhopal,32.4,183
2025-10-13,Mumbai,22.3,59
2025-10-13,Delhi,37.0,340
2025-10-13,Bengaluru,34.7,304
2025-10-13,Chennai,20.4,231
2025-10-13,Kolkata,29.1,344
2025-10-13,Hyderabad,28.1,63
2025-10-13,Ahmedabad,26.4,136
2025-10-13,Jaipur,36.0,92
2025-10-13,Lucknow,36.8,261
2025-10-13,Bhopal,35.6,244
2025-10-14,Mumbai,23.5,135
2025-10-14,Delhi,38.8,334
2025-10-14,Bengaluru,29.9,175
2025-10-14,Chennai,28.1,91
2025-10-14,Kolkata,21.0,79
2025-10-14,Hyderabad,34.0,263
2025-10-14,Ahmedabad,34.3,104
2025-10-14,Jaipur,24.7,273
2025-10-14,Lucknow,31.7,134
2025-10-14,Bhopal,34.0,48
2025-10-15,Mumbai,21.0,70
2025-10-15,Delhi,25.4,280
2025-10-15,Bengaluru,30.4,199
2025-10-15,Chennai,30.5,250
2025-10-15,Kolkata,31.2,203
2025-10-15,Hyderabad,38.1,102
2025-10-15,Ahmedabad,40.4,168
2025-10-15,Jaipur,28.0,224
2025-10-15,Lucknow,32.4,77
2025-10-15,Bhopal,40.4,110
2025-10-16,Mumbai,30.7,338
2025-10-16,Delhi,32.1,259
2025-10-16,Bengaluru,20.6,131
2025-10-16,Chennai,33.7,172
2025-10-16,Kolkata,35.9,200
2025-10-16,Hyderabad,27.6,222
2025-10-16,Ahmedabad,36.8,41
2025-10-16,Jaipur,27.5,341
2025-10-16,Lucknow,36.8,321
2025-10-16,Bhopal,24.7,223
2025-10-17,Mumbai,26.8,186
2025-10-17,Delhi,29.4,47
2025-10-17,Bengaluru,38.9,215
2025-10-17,Chennai,32.8,68
2025-10-17,Kolkata,24.8,310
2025-10-17,Hyderabad,36.9,53
2025-10-17,Ahmedabad,36.4,209
2025-10-17,Jaipur,38.6,82
2025-10-17,Lucknow,22.7,124
2025-10-17,Bhopal,20.1,195
2025-10-18,Mumbai,34.4,214
2025-10-18,Delhi,23.5,195
2025-10-18,Bengaluru,34.3,269
2025-10-18,Chennai,32.5,284
2025-10-18,Kolkata,37.2,98
2025-10-18,Hyderabad,27.1,91
2025-10-18,Ahmedabad,38.3,242
2025-10-18,Jaipur,30.9,160
2025-10-18,Lucknow,29.6,309
2025-10-18,Bhopal,23.8,47
2025-10-19,Mumbai,29.8,265
2025-10-19,Delhi,28.9,70
2025-10-19,Bengaluru,26.4,340
2025-10-19,Chennai,34.9,277
2025-10-19,Kolkata,33.3,59
2025-10-19,Hyderabad,23.5,55
2025-10-19,Ahmedabad,31.8,205
2025-10-19,Jaipur,23.7,89
2025-10-19,Lucknow,37.3,196
2025-10-19,Bhopal,31.8,191
2025-10-20,Mumbai,37.5,196
2025-10-20,Delhi,35.4,269
2025-10-20,Bengaluru,19.2,197
2025-10-20,Chennai,27.3,161
2025-10-20,Kolkata,22.5,60
2025-10-20,Hyderabad,36.7,247
2025-10-20,Ahmedabad,30.6,88
2025-10-20,Jaipur,39.4,307
2025-10-20,Lucknow,39.2,316
2025-10-20,Bhopal,33.2,237
2025-10-21,Mumbai,38.3,231
2025-10-21,Delhi,25.1,128
2025-10-21,Bengaluru,32.4,79
2025-10-21,Chennai,27.4,223
2025-10-21,Kolkata,28.1,309
2025-10-21,Hyderabad,33.3,208
2025-10-21,Ahmedabad,20.4,328
2025-10-21,Jaipur,28.9,278
2025-10-21,Lucknow,24.4,344
2025-10-21,Bhopal,38.2,233
2025-10-22,Mumbai,30.8,210
2025-10-22,Delhi,21.0,182
2025-10-22,Bengaluru,34.1,256
2025-10-22,Chennai,38.3,177
2025-10-22,Kolkata,29.8,308
2025-10-22,Hyderabad,37.3,291
2025-10-22,Ahmedabad,32.6,308
2025-10-22,Jaipur,30.6,224
2025-10-22,Lucknow,20.7,296
2025-10-22,Bhopal,30.8,275
2025-10-23,Mumbai,24.9,219
2025-10-23,Delhi,33.2,245
2025-10-23,Bengaluru,23.7,74
2025-10-23,Chennai,31.7,167
2025-10-23,Kolkata,27.3,106
2025-10-23,Hyderabad,22.3,208
2025-10-23,Ahmedabad,23.1,237
2025-10-23,Jaipur,32.2,178
2025-10-23,Lucknow,34.8,189
2025-10-23,Bhopal,20.5,120
2025-10-24,Mumbai,31.4,231
2025-10-24,Delhi,22.5,143
2025-10-24,Bengaluru,36.5,74
2025-10-24,Chennai,25.5,136
2025-10-24,Kolkata,33.1,67
2025-10-24,Hyderabad,40.8,319
2025-10-24,Ahmedabad,36.3,173
2025-10-24,Jaipur,42.0,280
2025-10-24,Lucknow,24.0,177
2025-10-24,Bhopal,32.7,123
2025-10-25,Mumbai,20.5,114
2025-10-25,Delhi,34.6,145
2025-10-25,Bengaluru,28.5,282
2025-10-25,Chennai,35.2,281
2025-10-25,Kolkata,38.1,296
2025-10-25,Hyderabad,29.9,75
2025-10-25,Ahmedabad,35.3,233
2025-10-25,Jaipur,38.3,119
2025-10-25,Lucknow,22.7,320
2025-10-25,Bhopal,36.2,289
2025-10-26,Mumbai,24.0,220
2025-10-26,Delhi,35.9,337
2025-10-26,Bengaluru,21.9,268
2025-10-26,Chennai,30.0,260
2025-10-26,Kolkata,30.7,168
2025-10-26,Hyderabad,27.5,149
2025-10-26,Ahmedabad,35.5,241
2025-10-26,Jaipur,36.2,124
2025-10-26,Lucknow,37.6,226
2025-10-26,Bhopal,20.3,281
2025-10-27,Mumbai,22.3,185
2025-10-27,Delhi,40.8,209
2025-10-27,Bengaluru,21.2,236
2025-10-27,Chennai,24.5,279
2025-10-27,Kolkata,35.1,172
2025-10-27,Hyderabad,33.0,257
2025-10-27,Ahmedabad,32.1,247
2025-10-27,Jaipur,28.7,132
2025-10-27,Lucknow,36.6,338
2025-10-27,Bhopal,23.3,151
2025-10-28,Mumbai,29.8,212
2025-10-28,Delhi,29.4,213
2025-10-28,Bengaluru,35.3,286
2025-10-28,Chennai,30.0,252
2025-10-28,Kolkata,40.3,334
2025-10-28,Hyderabad,25.1,254
2025-10-28,Ahmedabad,31.3,144
2025-10-28,Jaipur,32.6,62
2025-10-28,Lucknow,39.2,146
2025-10-28,Bhopal,31.4,205
2025-10-29,Mumbai,22.0,95
2025-10-29,Delhi,29.0,122
2025-10-29,Bengaluru,29.4,307
2025-10-29,Chennai,37.8,323
2025-10-29,Kolkata,23.4,84
2025-10-29,Hyderabad,31.8,244
2025-10-29,Ahmedabad,36.5,182
2025-10-29,Jaipur,20.9,75
2025-10-29,Lucknow,33.5,186
2025-10-29,Bhopal,26.4,305
2025-10-30,Mumbai,25.5,260
2025-10-30,Delhi,36.2,205
2025-10-30,Bengaluru,27.4,98
2025-10-30,Chennai,30.7,329
2025-10-30,Kolkata,25.7,195
2025-10-30,Hyderabad,33.3,65
2025-10-30,Ahmedabad,38.2,136
2025-10-30,Jaipur,26.0,76
2025-10-30,Lucknow,29.3,133
2025-10-30,Bhopal,23.4,106
2025-10-31,Mumbai,34.9,167
2025-10-31,Delhi,32.9,78
2025-10-31,Bengaluru,39.0,250
2025-10-31,Chennai,22.8,94
2025-10-31,Kolkata,39.2,189
2025-10-31,Hyderabad,25.1,52
2025-10-31,Ahmedabad,20.1,242
2025-10-31,Jaipur,31.1,168
2025-10-31,Lucknow,25.2,52
2025-10-31,Bhopal,27.6,273
2025-11-01,Mumbai,28.4,130
2025-11-01,Delhi,35.0,265
2025-11-01,Bengaluru,25.4,200
2025-11-01,Chennai,33.5,341
2025-11-01,Kolkata,30.1,343
2025-11-01,Hyderabad,32.6,194
2025-11-01,Ahmedabad,29.3,99
2025-11-01,Jaipur,36.9,292
2025-11-01,Lucknow,35.2,302
2025-11-01,Bhopal,29.3,336
2025-11-02,Mumbai,34.8,183
2025-11-02,Delhi,26.0,203
2025-11-02,Bengaluru,27.6,86
2025-11-02,Chennai,27.6,104
2025-11-02,Kolkata,28.2,101
2025-11-02,Hyderabad,40.3,47
2025-11-02,Ahmedabad,25.1,136
2025-11-02,Jaipur,35.8,289
2025-11-02,Lucknow,32.4,70
2025-11-02,Bhopal,31.3,107
2025-11-03,Mumbai,32.8,168
2025-11-03,Delhi,29.2,221
2025-11-03,Bengaluru,26.5,88
2025-11-03,Chennai,25.6,238
2025-11-03,Kolkata,37.5,159
2025-11-03,Hyderabad,28.7,83
2025-11-03,Ahmedabad,37.4,57
2025-11-03,Jaipur,27.3,287
2025-11-03,Lucknow,22.5,316
2025-11-03,Bhopal,25.5,157
2025-11-04,Mumbai,32.2,225
2025-11-04,Delhi,31.9,281
2025-11-04,Bengaluru,18.7,148
2025-11-04,Chennai,33.7,184
2025-11-04,Kolkata,33.4,104
2025-11-04,Hyderabad,29.7,56
2025-11-04,Ahmedabad,24.8,144
2025-11-04,Jaipur,34.9,72
2025-11-04,Lucknow,25.8,181
2025-11-04,Bhopal,23.2,126
2025-11-05,Mumbai,22.6,87
2025-11-05,Delhi,21.4,304
2025-11-05,Bengaluru,23.9,122
2025-11-05,Chennai,31.9,339
2025-11-05,Kolkata,27.3,101
2025-11-05,Hyderabad,19.0,105
2025-11-05,Ahmedabad,25.0,310
2025-11-05,Jaipur,24.7,130
2025-11-05,Lucknow,28.1,235
2025-11-05,Bhopal,35.8,268
2025-11-06,Mumbai,39.3,247
2025-11-06,Delhi,23.1,180
2025-11-06,Bengaluru,28.2,226
2025-11-06,Chennai,26.7,132
2025-11-06,Kolkata,33.4,267
2025-11-06,Hyderabad,26.7,280
2025-11-06,Ahmedabad,19.9,54
2025-11-06,Jaipur,26.6,179
2025-11-06,Lucknow,26.2,75
2025-11-06,Bhopal,21.9,136
2025-11-07,Mumbai,30.6,72
2025-11-07,Delhi,28.4,325
2025-11-07,Bengaluru,18.3,311
2025-11-07,Chennai,23.9,326
2025-11-07,Kolkata,35.7,94
2025-11-07,Hyderabad,39.2,208
2025-11-07,Ahmedabad,41.0,228
2025-11-07,Jaipur,33.3,254
2025-11-07,Lucknow,27.1,296
2025-11-07,Bhopal,25.7,68
2025-11-08,Mumbai,23.1,233
2025-11-08,Delhi,38.7,146
2025-11-08,Bengaluru,27.7,208
2025-11-08,Chennai,26.1,331
2025-11-08,Kolkata,31.4,270
2025-11-08,Hyderabad,29.0,200
2025-11-08,Ahmedabad,20.6,59
2025-11-08,Jaipur,28.7,235
2025-11-08,Lucknow,25.0,62
2025-11-08,Bhopal,29.0,322
2025-11-09,Mumbai,39.8,51
2025-11-09,Delhi,24.1,175
2025-11-09,Bengaluru,26.4,230
2025-11-09,Chennai,20.2,68
2025-11-09,Kolkata,39.6,263
2025-11-09,Hyderabad,37.4,341
2025-11-09,Ahmedabad,36.9,45
2025-11-09,Jaipur,35.4,303
2025-11-09,Lucknow,22.7,44
2025-11-09,Bhopal,21.4,265
2025-11-10,Mumbai,21.6,296
2025-11-10,Delhi,36.0,277
2025-11-10,Bengaluru,40.8,256
2025-11-10,Chennai,20.3,235
2025-11-10,Kolkata,32.3,213
2025-11-10,Hyderabad,35.7,149
2025-11-10,Ahmedabad,22.7,344
2025-11-10,Jaipur,35.3,258
2025-11-10,Lucknow,18.0,247
2025-11-10,Bhopal,35.0,135
2025-11-11,Mumbai,33.2,79
2025-11-11,Delhi,28.8,40
2025-11-11,Bengaluru,28.9,204
2025-11-11,Chennai,32.9,57
2025-11-11,Kolkata,26.9,299
2025-11-11,Hyderabad,30.6,176
2025-11-11,Ahmedabad,28.8,146
2025-11-11,Jaipur,33.5,64
2025-11-11,Lucknow,26.2,104
2025-11-11,Bhopal,26.4,293
2025-11-12,Mumbai,22.3,226
2025-11-12,Delhi,31.4,152
2025-11-12,Bengaluru,26.5,68
2025-11-12,Chennai,26.0,97
2025-11-12,Kolkata,35.9,68
2025-11-12,Hyderabad,35.9,193
2025-11-12,Ahmedabad,32.1,104
2025-11-12,Jaipur,40.3,216
2025-11-12,Lucknow,39.0,215
2025-11-12,Bhopal,36.4,119
2025-11-13,Mumbai,21.9,104
2025-11-13,Delhi,40.0,202
2025-11-13,Bengaluru,38.9,283
2025-11-13,Chennai,39.8,90
2025-11-13,Kolkata,29.1,133
2025-11-13,Hyderabad,31.5,77
2025-11-13,Ahmedabad,37.1,133
2025-11-13,Jaipur,36.4,182
2025-11-13,Lucknow,25.9,94
2025-11-13,Bhopal,19.5,316
2025-11-14,Mumbai,27.2,241
2025-11-14,Delhi,25.4,339
2025-11-14,Bengaluru,22.8,108
2025-11-14,Chennai,25.4,158
2025-11-14,Kolkata,28.5,108
2025-11-14,Hyderabad,29.7,71
2025-11-14,Ahmedabad,23.0,162
2025-11-14,Jaipur,27.4,294
2025-11-14,Lucknow,32.5,267
2025-11-14,Bhopal,34.9,204
2025-11-15,Mumbai,32.9,82
2025-11-15,Delhi,28.4,148
2025-11-15,Bengaluru,25.2,321
2025-11-15,Chennai,38.9,251
2025-11-15,Kolkata,28.4,216
2025-11-15,Hyderabad,31.2,156
2025-11-15,Ahmedabad,37.1,91
2025-11-15,Jaipur,20.3,287
2025-11-15,Lucknow,25.3,118
2025-11-15,Bhopal,39.6,300
2025-11-16,Mumbai,36.4,104
2025-11-16,Delhi,37.6,279
2025-11-16,Bengaluru,26.5,212
2025-11-16,Chennai,37.9,70
2025-11-16,Kolkata,38.0,142
2025-11-16,Hyderabad,25.8,202
2025-11-16,Ahmedabad,38.8,153
2025-11-16,Jaipur,31.0,248
2025-11-16,Lucknow,27.0,275
2025-11-16,Bhopal,33.5,327
2025-11-17,Mumbai,21.6,245
2025-11-17,Delhi,34.0,296
2025-11-17,Bengaluru,36.5,116
2025-11-17,Chennai,21.4,48
2025-11-17,Kolkata,36.3,169
2025-11-17,Hyderabad,26.1,86
2025-11-17,Ahmedabad,32.1,83
2025-11-17,Jaipur,21.6,42
2025-11-17,Lucknow,37.8,319
2025-11-17,Bhopal,37.8,135
2025-11-18,Mumbai,25.6,86
2025-11-18,Delhi,37.6,83
2025-11-18,Bengaluru,20.6,326
2025-11-18,Chennai,29.3,333
2025-11-18,Kolkata,29.3,209
2025-11-18,Hyderabad,34.5,79
2025-11-18,Ahmedabad,38.6,133
2025-11-18,Jaipur,30.5,50
2025-11-18,Lucknow,21.2,62
2025-11-18,Bhopal,38.8,314
2025-11-19,Mumbai,27.7,334
2025-11-19,Delhi,40.5,298
2025-11-19,Bengaluru,35.0,254
2025-11-19,Chennai,29.9,263
2025-11-19,Kolkata,39.3,112
2025-11-19,Hyderabad,31.9,322
2025-11-19,Ahmedabad,30.8,140
2025-11-19,Jaipur,25.7,46
2025-11-19,Lucknow,38.5,327
2025-11-19,Bhopal,36.1,254
2025-11-20,Mumbai,38.2,142
2025-11-20,Delhi,29.3,330
2025-11-20,Bengaluru,38.3,130
2025-11-20,Chennai,38.2,220
2025-11-20,Kolkata,36.4,142
2025-11-20,Hyderabad,18.7,109
2025-11-20,Ahmedabad,30.4,162
2025-11-20,Jaipur,21.5,138
2025-11-20,Lucknow,37.5,111
2025-11-20,Bhopal,21.0,319
2025-11-21,Mumbai,20.6,114
2025-11-21,Delhi,35.9,332
2025-11-21,Bengaluru,27.3,130
2025-11-21,Chennai,33.1,334
2025-11-21,Kolkata,33.3,215
2025-11-21,Hyderabad,39.0,97
2025-11-21,Ahmedabad,27.9,274
2025-11-21,Jaipur,26.0,259
2025-11-21,Lucknow,25.3,149
2025-11-21,Bhopal,29.0,209
2025-11-22,Mumbai,34.4,225
2025-11-22,Delhi,32.3,272
2025-11-22,Bengaluru,28.0,189
2025-11-22,Chennai,22.0,300
2025-11-22,Kolkata,34.9,324
2025-11-22,Hyderabad,37.2,126
2025-11-22,Ahmedabad,21.5,50
2025-11-22,Jaipur,32.9,234
2025-11-22,Lucknow,24.1,73
2025-11-22,Bhopal,31.8,241
2025-11-23,Mumbai,17.7,179
2025-11-23,Delhi,30.1,192
2025-11-23,Bengaluru,21.8,158
2025-11-23,Chennai,39.5,55
2025-11-23,Kolkata,29.4,174
2025-11-23,Hyderabad,29.9,188
2025-11-23,Ahmedabad,31.9,230
2025-11-23,Jaipur,21.3,113
2025-11-23,Lucknow,35.9,308
2025-11-23,Bhopal,27.5,315
2025-11-24,Mumbai,40.0,125
2025-11-24,Delhi,22.3,99
2025-11-24,Bengaluru,40.4,148
2025-11-24,Chennai,33.9,216
2025-11-24,Kolkata,28.3,148
2025-11-24,Hyderabad,38.5,256
2025-11-24,Ahmedabad,39.6,257
2025-11-24,Jaipur,26.8,263
2025-11-24,Lucknow,25.2,302
2025-11-24,Bhopal,18.4,335
2025-11-25,Mumbai,19.7,332
2025-11-25,Delhi,37.4,302
2025-11-25,Bengaluru,35.0,122
2025-11-25,Chennai,31.0,130
2025-11-25,Kolkata,39.5,81
2025-11-25,Hyderabad,33.4,307
2025-11-25,Ahmedabad,21.7,305
2025-11-25,Jaipur,21.6,105
2025-11-25,Lucknow,23.4,136
2025-11-25,Bhopal,32.0,216
2025-11-26,Mumbai,28.8,247
2025-11-26,Delhi,26.9,165
2025-11-26,Bengaluru,37.8,304
2025-11-26,Chennai,26.6,299
2025-11-26,Kolkata,25.6,271
2025-11-26,Hyderabad,35.5,92
2025-11-26,Ahmedabad,26.3,135
2025-11-26,Jaipur,23.7,329
2025-11-26,Lucknow,31.1,313
2025-11-26,Bhopal,42.1,236
2025-11-27,Mumbai,21.1,256
2025-11-27,Delhi,21.1,101
2025-11-27,Bengaluru,34.6,318
2025-11-27,Chennai,36.6,89
2025-11-27,Kolkata,34.5,287
2025-11-27,Hyderabad,23.2,300
2025-11-27,Ahmedabad,21.9,104
2025-11-27,Jaipur,40.8,254
2025-11-27,Lucknow,27.6,273
2025-11-27,Bhopal,23.8,90
2025-11-28,Mumbai,22.9,257
2025-11-28,Delhi,34.3,245
2025-11-28,Bengaluru,38.2,191
2025-11-28,Chennai,30.2,160
2025-11-28,Kolkata,38.4,141
2025-11-28,Hyderabad,31.2,312
2025-11-28,Ahmedabad,20.1,161
2025-11-28,Jaipur,36.0,243
2025-11-28,Lucknow,21.4,308
2025-11-28,Bhopal,34.5,56
2025-11-29,Mumbai,37.7,67
2025-11-29,Delhi,36.6,106
2025-11-29,Bengaluru,39.7,228
2025-11-29,Chennai,34.4,118
2025-11-29,Kolkata,33.8,162
2025-11-29,Hyderabad,32.0,332
2025-11-29,Ahmedabad,19.4,210
2025-11-29,Jaipur,29.8,244
2025-11-29,Lucknow,37.4,102
2025-11-29,Bhopal,31.0,124
2025-11-30,Mumbai,34.1,225
2025-11-30,Delhi,33.5,244
2025-11-30,Bengaluru,25.5,315
2025-11-30,Chennai,29.1,338
2025-11-30,Kolkata,36.9,222
2025-11-30,Hyderabad,38.6,208
2025-11-30,Ahmedabad,26.3,76
2025-11-30,Jaipur,23.5,343
